URL,Item_ID,Current_Time,Title,Price,Brand,Category,Size,Condition,Color,Material,Description,Favorites_Count,Upload_Date_Raw,Shipping_Cost,Shipping_Options_Count,Is_Boosted,Has_Buyer_Protection,Has_Item_Verification,Seller_User,Seller_Location,Last_Seen,Seller_Rating,Seller_Reviews_Count,Seller_distintivi,Seller_Is_Pro,Other_Items_Previewed_URLs
https://www.vinted.it/items/5920145182-non-branded-denim-sneakers-43,5920145182,20260514_15-57,Non-Branded Denim Sneakers - 43,4.5,Vintage Dressing,Scarpe da ginnastica,43,Nuovo senza cartellino,"Blu marino, Bianco",Denim,"Non-Branded Denim Sneakers
Size 43
New

DM for any questions 💕
... altro",3.0,14 mesi fa,1.95,1,False,True,False,vintage.findings777,"São Domingos de Rana, Portogallo",,4.8,103.0,[],False,https://www.vinted.it/items/6637797122-stripped-pink-shirt-3638|https://www.vinted.it/items/6637896546-knitted-yellow-34-sweater-s|https://www.vinted.it/items/6638704295-knitted-orange-cardigan-handmade|https://www.vinted.it/items/6638724392-fluffy-lillac-sweater-m|https://www.vinted.it/items/6638731759-black-grey-stripped-sweater-sm|https://www.vinted.it/items/6639772471-square-shirt-w-puffed-short-sleeves-m|https://www.vinted.it/items/6639798611-vintage-blazer-w-padded-shoulders-m|https://www.vinted.it/items/6658139610-micro-corduroy-red-blazer-38|https://www.vinted.it/items/6658179483-vintage-pattern-bordeaux-blouse-m|https://www.vinted.it/items/6658191160-cotton-small-cardigan-s|https://www.vinted.it/items/6940221050-tigers-bordeaux-night-top-s|https://www.vinted.it/items/6976915637-navy-brown-stripes-white-shirt-s|https://www.vinted.it/items/6976954718-grey-cotton-vest-zara-vintage-s|https://www.vinted.it/items/7000204905-peanuts-white-shirt-jacket-m|https://www.vinted.it/items/7000320726-blue-silky-dress-m|https://www.vinted.it/items/7022745067-vintage-blue-blazer-s|https://www.vinted.it/items/7022752079-floral-top-w-flaired-sleeves-l|https://www.vinted.it/items/7022756760-pink-sweater-s|https://www.vinted.it/items/8489984420-golden-rose-ballet-shoes-39|https://www.vinted.it/items/8496289025-leopard-printed-shirt-ml
https://www.vinted.it/items/7087598789-white-platform-sneakers,7087598789,20260514_15-57,White Platform sneakers,4.0,New Yorker,Scarpe da ginnastica,39,Ottime,Bianco,,"Rarely worn
Very light",1.0,7 mesi fa,2.95,1,False,True,False,taelrim,"Hamburg, Germania",,5.0,27.0,[],False,https://www.vinted.it/items/6629581120-longson-rose-bag|https://www.vinted.it/items/6724192512-blue-jumper|https://www.vinted.it/items/6724238646-green-off-shoulder-jumper|https://www.vinted.it/items/8846695855-checkered-backpack|https://www.vinted.it/items/8846708209-checkered-backpack
https://www.vinted.it/items/8783654739-schoenen,8783654739,20260514_15-57,Schoenen,7.0,Fashion,Scarpe da ginnastica,42,Nuovo senza cartellino,Nero,,"Schoenen van fashion.
Zijn nieuw
Maat 42",7.0,2 settimane fa,2.89,1,False,True,False,linda21790,"Krimpen aan den IJssel, Paesi Bassi",,4.9,104.0,['Annunci frequenti'],False,https://www.vinted.it/items/8512026344-blouse-esqualo|https://www.vinted.it/items/8512046912-blouse-hm|https://www.vinted.it/items/8512067801-blouse-hm|https://www.vinted.it/items/8569707110-boek-het-kwaad-en-de-rivier|https://www.vinted.it/items/8569760571-boek-de-hongerige-golven|https://www.vinted.it/items/8569773790-boek-zusje|https://www.vinted.it/items/8569791458-boek-single-sexy|https://www.vinted.it/items/8569806619-boek-de-marathon|https://www.vinted.it/items/8569838669-boek-anders|https://www.vinted.it/items/8569850976-boek-mannen-die-vrouwen-haten|https://www.vinted.it/items/8569896764-playstation-4-game-fifa-15|https://www.vinted.it/items/8569910219-playstation-4-game-battlefield-hardline|https://www.vinted.it/items/8572926712-kookboek-paleo|https://www.vinted.it/items/8572968250-boek-happy-life-365|https://www.vinted.it/items/8813027257-schoenen-g-star|https://www.vinted.it/items/8813064443-nike-air-max-1|https://www.vinted.it/items/8813181804-schoenen-guess|https://www.vinted.it/items/8813638135-sneakers-adidas|https://www.vinted.it/items/8813895119-polo-shirt|https://www.vinted.it/items/8814002296-polo-shirt-jackjones
https://www.vinted.it/items/8533746386-schuhe,8533746386,20260514_15-58,Schuhe,2.5,,Scarpe,38,Buone,"Panna, Bianco",,"Verkaufe meine eleganten Schuhe in einem hellen Beige/Creme-Ton. Die Schuhe bestechen durch ihre strukturierte Musterung und die edlen goldfarbenen Ösen. Sie sind sehr bequem und lassen sich super sowohl sportlich als auch schick kombinieren.
... altro",5.0,6 settimane fa,1.49,1,False,True,False,stewei84,"Bad Lauchstädt, Germania",,5.0,17.0,[],False,https://www.vinted.it/items/8178692226-hoseskinny|https://www.vinted.it/items/8182397014-edle-vintage-sammeltassen-sets-polnisches-porzellan-walbrzychwawel|https://www.vinted.it/items/8182747111-prachtvolles-21-tlg-kaffeeservice-madonna-graf-von-henneberg-ilmenau-ddr|https://www.vinted.it/items/8231709710-tassen|https://www.vinted.it/items/8265456309-set-vintage-glasschalen-in-blattform-kobaltblau|https://www.vinted.it/items/8271842159-kristallglasvase-ddr-retro-art-deco-stil|https://www.vinted.it/items/8286495044-vintage-glasvasen-set-2-stuck|https://www.vinted.it/items/8387832212-armelloses-top|https://www.vinted.it/items/8388108040-oberteil|https://www.vinted.it/items/8397362793-34-hose|https://www.vinted.it/items/8397459584-oberteil|https://www.vinted.it/items/8455345323-widder-power-am-morgen-retro-sternzeichen-tasse|https://www.vinted.it/items/8511978674-schnapsglaser-4st|https://www.vinted.it/items/8512048990-5er-set-klassische-eisbecher-aus-glas-retro-vintage-stil|https://www.vinted.it/items/8512987556-vintage-glastellerchen-dessertschalen-3er-set-14-cm|https://www.vinted.it/items/8513132354-edler-zinn-wandteller|https://www.vinted.it/items/8533802396-stoffhose|https://www.vinted.it/items/8682424706-tassen-von-jacobs|https://www.vinted.it/items/8799837536-tastatur|https://www.vinted.it/items/8894767046-holzschild
https://www.vinted.it/items/7950397005-turn-schuhe-neu-noch-nie-getragen,7950397005,20260514_15-58,Turn Schuhe Neu noch nie getragen,5.0,Fashion,Scarpe da ginnastica,38.5,Nuovo senza cartellino,"Panna, Blu",,"Habe sie neu für 100€ gekauft aber nie getragen, da sie mir jetzt doch nicht mehr gefallen",2.0,3 mesi fa,2.95,1,False,True,False,thalissap,"Straelen, Germania",,4.3,11.0,[],False,
https://www.vinted.it/items/6747408894-roze-sneaker-mt22,6747408894,20260514_15-58,Roze sneaker mt22,5.0,Fashion,Scarpe da ginnastica senza lacci,22,Nuovo senza cartellino,Rosa,,"1x gedragen, maar zien er als nieuw uit.",11.0,9 mesi fa,2.89,1,False,True,False,nicole910214,"Hilversum, Paesi Bassi",,4.9,160.0,[],False,https://www.vinted.it/items/6001688159-jurkje-van-z8-maat-92|https://www.vinted.it/items/6001755624-trui-roze-met-hartjes|https://www.vinted.it/items/6721845204-3-jumpsuitjes-als-nieuw|https://www.vinted.it/items/6721851971-shirtjes-maat-92|https://www.vinted.it/items/6722186086-jurkjes-mt-62|https://www.vinted.it/items/6722317947-jurkjes-en-shirtjes-68|https://www.vinted.it/items/6722336847-nieuw-shirtjes-maat-56|https://www.vinted.it/items/6722347518-truitjes-mt-62|https://www.vinted.it/items/6722478200-jurkjes-en-shirtjes-verschillende-merken|https://www.vinted.it/items/6722615589-kledingpakket-maat-74|https://www.vinted.it/items/7564173535-minnie-mouse-hotel-poppenhuis-met-accessoires-disney|https://www.vinted.it/items/7991233337-jumpsuite-orange-stars|https://www.vinted.it/items/7991242743-leuk-jurkje|https://www.vinted.it/items/7991252157-leuk-jurkje|https://www.vinted.it/items/7991258531-jurkje|https://www.vinted.it/items/7991272609-z8-vestje|https://www.vinted.it/items/8113769333-cars-winterjas-meisjes-maat-104-getailleerd-grijsroze-capuchon|https://www.vinted.it/items/8345851029-gstar-raw-t-shirt-zo-goed-als-nieuw|https://www.vinted.it/items/8890307597-pme-legend-jeans-3232|https://www.vinted.it/items/8890339768-jeans-g-star-3132
https://www.vinted.it/items/7055796571-sportschule,7055796571,20260514_15-59,Sportschule,5.0,Fashion,Scarpe da ginnastica,38,Ottime,Bianco,,1x getragen sind wasserdicht und leicht,3.0,8 mesi fa,3.05,1,False,True,False,silzie6,"Murnau am Staffelsee, Germania",,4.9,77.0,['Spedizione rapida'],False,https://www.vinted.it/items/7698750650-weihnachts-engel-3-stuck|https://www.vinted.it/items/7736691952-wolle-schachenmayr-8x|https://www.vinted.it/items/7748343138-pressspanplatten-40stuck|https://www.vinted.it/items/7748420411-trachtenschmuck-2x-herz-anhanger|https://www.vinted.it/items/7753977211-merinowolle-2-knauel|https://www.vinted.it/items/7754551587-wolle-teddygarn|https://www.vinted.it/items/7767154778-wolle-von-schulana|https://www.vinted.it/items/7778582351-wolle-bandchengarn|https://www.vinted.it/items/7778656983-metallic-garne-wolle|https://www.vinted.it/items/7792632257-hoody|https://www.vinted.it/items/7792698347-orientalisches-samtkleid|https://www.vinted.it/items/7792740126-ring-silber|https://www.vinted.it/items/7793062328-ring-skorpion|https://www.vinted.it/items/7900186012-organza-stoff-mit-pailletten-pro-meter-5eu|https://www.vinted.it/items/7904738044-wappen-bayern|https://www.vinted.it/items/7932428791-stiefeletten-von-rieker|https://www.vinted.it/items/7985539404-deco-nagel-3cm-lang|https://www.vinted.it/items/8188769226-tolle-strickhose-von-shein|https://www.vinted.it/items/8583830452-g-star-rawjeans-e-50-vintage-wash-slim-fit-mit-worker-style|https://www.vinted.it/items/8897586028-schone-boots
https://www.vinted.it/items/7364585058-stylische-schuhe-4041,7364585058,20260514_15-59,Stylische Schuhe 40/41,4.0,Primark,Scarpe da ginnastica,40,Nuovo senza cartellino,Grigio,,"Ich verkaufe meine Schuhe in der Größe 40/41.
Ich habe sie nie getragen, da sie mir zu klein sind",1.0,6 mesi fa,1.99,1,False,True,False,antonela88,"Wien, Simmering, Austria",,4.8,22.0,[],False,https://www.vinted.it/items/8276041670-bluse-m|https://www.vinted.it/items/8276078753-hemd-identic-6xl|https://www.vinted.it/items/8301199815-anredo-trash-tv-kartenspiel|https://www.vinted.it/items/8301232270-fossil-uhr|https://www.vinted.it/items/8301249002-rocawear-uhr|https://www.vinted.it/items/8333370856-stradivarius-lederjacke-s|https://www.vinted.it/items/8851585078-lipglosses-dagibee|https://www.vinted.it/items/8851596054-banana-beauty-set|https://www.vinted.it/items/8851608207-benefit-und-huda-beauty|https://www.vinted.it/items/8851694556-tshirt-rollkragen-shein-s|https://www.vinted.it/items/8851716903-shorts-unisex-l|https://www.vinted.it/items/8851751862-hemd-zara-152|https://www.vinted.it/items/8851790133-top-reserved-xs|https://www.vinted.it/items/8852013089-pulli-hm-1-eur-134140|https://www.vinted.it/items/8852127368-tshirt-140|https://www.vinted.it/items/8852139994-tshirt-140-primark|https://www.vinted.it/items/8852158253-tshirt-140|https://www.vinted.it/items/8852172145-tshirt-yfk-158164|https://www.vinted.it/items/8852189652-tshirt-xs-2xs|https://www.vinted.it/items/8852204910-bh-cosmetics-aufbewahrung
https://www.vinted.it/items/8342902998-new-geox-breathable-with-lights-breathable-comfortable-antibacterial-38,8342902998,20260514_15-59,"New Geox breathable, with lights, breathable, comfortable, antibacterial, 38",35.0,Geox,Scarpe da ginnastica con chiusura a strappo,38,Nuovo con cartellino,"Blu marino, Rosa",,"New, in the original box
Geox lights
Super-comfortable, breathable, antibacterial, shock absorbing, flexible, non-slippery outsole
heal & toe protection, ergonomic
lighten with each step
branded
size 38
... altro",8.0,2 mesi fa,2.8,1,False,True,False,monika.st.castillo,,,5.0,2270.0,[],False,https://www.vinted.it/items/8851352358-new-camaieu-dress-flattering-navy-and-white-xs|https://www.vinted.it/items/8856149016-new-camaieu-dress-flattering-black-with-highlighted-waistline-xs|https://www.vinted.it/items/8862033749-new-leather-geox-sandals-slide-on-soft-and-comfortable-leather-cushioning-insole-40|https://www.vinted.it/items/8862080743-new-camaieu-dress-cute-dots-flattering-black-white-with-highlighted-waistline-xs|https://www.vinted.it/items/8865272996-vero-moda-jacket-zipper-highlighted-waistline-high-collar-m|https://www.vinted.it/items/8870117628-new-arena-shimmering-swimsuit-shaped-integrated-bra-advanced-technology-quick-dry-m-fr-40|https://www.vinted.it/items/8870217489-navy-hm-romantic-and-floaty-viscose-long-top-s|https://www.vinted.it/items/8870400838-new-vila-loose-top-soft-viscose-loose-fit-s|https://www.vinted.it/items/8873419809-t-shirt-reserved-x-minecraft-image-cotton-146-cm|https://www.vinted.it/items/8873452013-belbo-urban-wave-t-shirt-cotton-cheerful-image-152-cm|https://www.vinted.it/items/8873481722-minecraft-t-shirt-cotton-cheerful-image-152-cm|https://www.vinted.it/items/8873512548-okaidi-t-shirt-cotton-cheerful-image-152-cm|https://www.vinted.it/items/8873555944-hm-x-sponge-bob-t-shirt-soft-cotton-loose-fit-158164|https://www.vinted.it/items/8873605536-garcia-t-shirt-soft-cotton-image-152158-cm|https://www.vinted.it/items/8873646252-gemo-kids-hyper-baleze-t-shirt-controller-12-years|https://www.vinted.it/items/8873697087-zara-t-shirt-striped-sleeveless-thin-cotton-for-hot-days-140-cm|https://www.vinted.it/items/8873735815-new-wibra-plain-black-t-shirt-high-quality-elastic-cotton-152158|https://www.vinted.it/items/8906337265-new-nowa-biblia-dla-dzieci-polska-edycja-bible-for-children-polish-language-pl|https://www.vinted.it/items/8906855580-new-adidas-durable-backpack-6-compartments-big-fits-a4-padded|https://www.vinted.it/items/8906896622-zara-midi-dress-black-and-white-with-contrasting-polka-dots-s
https://www.vinted.it/items/8462931520-graceland-sneakers-gr-38,8462931520,20260514_15-59,Graceland Sneakers Gr. 38,12.0,Graceland,Scarpe da ginnastica,38,Nuovo con cartellino,Grigio,,"Neue Graceland Sneakers in der Größe 38

Nichtraucher Haushalt",1.0,7 settimane fa,1.99,1,False,True,False,islaender76,"Bad Pirawarth, Austria",,5.0,17.0,['Annunci frequenti'],False,https://www.vinted.it/items/8906955511-engelbert-strauss-hose|https://www.vinted.it/items/8906978307-engelbert-strauss-hose|https://www.vinted.it/items/8907044690-engelbert-strauss-hose|https://www.vinted.it/items/8908483824-engelbert-strauss-hose|https://www.vinted.it/items/8908530464-fengur-langarmshirt|https://www.vinted.it/items/8908630609-strickpulover|https://www.vinted.it/items/8908662507-strickpulover|https://www.vinted.it/items/8908738315-top-fur-den-sommer|https://www.vinted.it/items/8908768789-luftiges-top|https://www.vinted.it/items/8908814089-top-von-iwie|https://www.vinted.it/items/8908847693-neue-strickweste|https://www.vinted.it/items/8908902308-dunner-pullover|https://www.vinted.it/items/8908931885-janina-sweater|https://www.vinted.it/items/8909001913-dunner-hoodie|https://www.vinted.it/items/8909030592-satin-sommer-pyjama|https://www.vinted.it/items/8909301399-john-banner-sommerkleid|https://www.vinted.it/items/8909351417-hoodie-gr-m|https://www.vinted.it/items/8909392897-sommerweste|https://www.vinted.it/items/8909423533-engelbert-strauss-t-shirt|https://www.vinted.it/items/8909441401-engelbert-strauss-t-shirt
